Distance(mi),cluster_location,Crossing,Junction,Traffic_Calming,Visibility(mi),Sunrise_Sunset,Weather_Condition,Month,Day_of_Week,Hour,Severity,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Wind_Speed(mph),Precipitation(in)
0.067,1,0,0,0,2.302585092994046,0,Cloudy,1,5,21,2,41.0,36.0,73.0,30.03,7.0,0.0
0.255,2,0,0,0,1.9459101490553132,1,Snow,2,3,14,2,35.0,24.0,70.0,29.93,21.0,0.0
1.028,2,0,0,0,2.302585092994046,0,Rain,2,2,0,2,42.0,35.0,79.0,29.77,15.0,0.06
2.215,1,0,0,0,2.302585092994046,0,Fair,1,3,19,2,49.0,46.0,64.0,30.03,7.0,0.0
0.3779999999999999,8,0,0,0,2.302585092994046,1,Cloudy,1,2,12,2,44.0,44.0,58.0,30.13,3.0,0.0
0.23,0,0,0,0,2.302585092994046,0,Cloudy,2,0,5,2,31.0,21.0,89.0,29.67,14.0,0.0
0.72,7,1,0,0,2.302585092994046,1,Cloudy,2,0,7,2,32.0,23.0,85.0,29.69,12.0,0.0
0.012,6,1,0,0,2.302585092994046,0,Cloudy,1,3,20,2,50.0,50.0,52.0,30.33,16.0,0.0
1.028,2,0,0,0,2.302585092994046,1,Cloudy,2,0,14,2,46.0,46.0,46.0,30.06,0.0,0.0
0.008,5,1,0,0,2.302585092994046,0,Rain,1,6,3,2,43.0,36.0,76.0,30.18,15.0,0.0
0.299,1,0,0,0,2.302585092994046,0,Cloudy,1,4,0,2,50.0,50.0,61.0,29.96,14.0,0.0
1.157,6,0,0,0,2.302585092994046,0,Cloudy,1,4,22,2,47.0,47.0,90.0,30.42,0.0,0.0
0.583,5,0,0,0,1.6094379124341003,0,Rain,1,2,5,2,38.0,34.0,89.0,29.47,5.0,0.03
0.621,6,0,1,0,2.302585092994046,1,Fair,1,0,13,2,52.0,52.0,59.0,30.43,3.0,0.0
0.185,9,0,0,0,2.302585092994046,0,Cloudy,1,0,19,2,40.0,40.0,79.0,29.85,0.0,0.0
0.794,4,0,0,0,2.302585092994046,0,Cloudy,1,4,2,2,38.0,34.0,97.0,29.76,5.0,0.0
0.275,1,0,0,0,2.302585092994046,1,Cloudy,2,6,15,4,50.0,50.0,57.0,30.05,8.0,0.0
0.728,0,0,0,1,2.302585092994046,0,Fair,1,2,4,2,50.0,50.0,66.0,30.13,12.0,0.0
0.271,5,0,0,0,2.302585092994046,1,Fair,2,1,17,2,45.0,41.0,49.0,30.11,7.0,0.0
1.694,6,0,0,0,2.302585092994046,0,Cloudy,2,2,21,2,42.0,38.0,85.0,30.38,6.0,0.0
2.393,5,0,0,0,2.302585092994046,0,Fair,1,0,20,2,38.0,38.0,93.0,30.47,0.0,0.0
0.043,6,0,0,0,2.302585092994046,1,Cloudy,2,2,14,2,49.0,49.0,59.0,30.34,0.0,0.0
0.659,6,0,1,0,1.3862943611198906,0,Rain,1,4,0,2,46.0,41.0,79.0,30.35,9.0,0.01
0.087,7,0,0,0,1.9459101490553132,0,Wintry Mix,2,6,20,2,31.0,19.0,89.0,29.8,17.0,0.03
0.226,9,0,0,0,2.302585092994046,0,Cloudy,1,2,2,2,51.0,51.0,66.0,30.03,8.0,0.0
0.039,2,0,0,0,2.302585092994046,0,Cloudy,2,1,18,2,43.0,39.0,76.0,30.19,7.0,0.0
0.498,9,0,0,0,1.6094379124341003,0,Cloudy,1,4,5,2,41.0,41.0,89.0,29.78,0.0,0.0
1.198,5,0,0,0,1.3862943611198906,1,Snow,2,3,17,2,32.0,20.0,73.0,29.92,20.0,0.0
0.409,6,0,0,0,2.302585092994046,0,Cloudy,1,4,22,2,46.0,46.0,93.0,30.42,0.0,0.0
0.3289999999999999,6,0,1,0,2.0794415416798357,0,Rain,1,6,1,2,45.0,39.0,82.0,29.91,13.0,0.01
0.392,2,0,1,0,1.0986122886681098,0,Snow,2,4,21,2,25.0,10.0,81.0,29.86,24.0,0.05
0.079,5,0,0,0,2.302585092994046,1,Fair,2,2,16,2,47.0,45.0,66.0,30.28,5.0,0.0
0.146,1,0,0,0,2.302585092994046,1,Cloudy,2,0,14,2,48.0,44.0,77.0,29.68,8.0,0.0
0.22,1,0,0,0,2.1972245773362196,1,Snow,2,5,13,2,29.0,18.0,72.0,29.92,14.0,0.0
0.246,6,0,0,0,0.6931471805599453,0,Rain,2,6,18,2,31.0,19.0,85.0,29.84,17.0,0.02
0.021,4,0,0,0,2.302585092994046,0,Cloudy,1,4,3,2,38.0,38.0,97.0,29.77,3.0,0.0
0.917,2,0,0,0,2.302585092994046,1,Fair,1,2,16,2,44.0,42.0,73.0,29.95,5.0,0.0
0.532,5,0,0,0,1.0986122886681098,0,Snow,2,5,5,2,25.0,10.0,78.0,29.75,24.0,0.01
0.047,3,0,0,0,1.9459101490553132,0,Cloudy,1,4,21,2,48.0,48.0,96.0,30.4,0.0,0.0
0.416,1,0,0,0,2.302585092994046,1,Cloudy,1,2,8,2,48.0,48.0,77.0,30.38,0.0,0.0
0.8370000000000001,1,0,1,0,2.302585092994046,0,Rain,1,4,20,2,43.0,39.0,82.0,29.86,6.0,0.03
0.639,1,0,1,0,2.302585092994046,0,Cloudy,2,1,5,2,41.0,41.0,82.0,30.08,3.0,0.0
0.371,5,0,0,0,2.302585092994046,1,Cloudy,2,0,12,2,45.0,45.0,56.0,30.09,0.0,0.0
3.138,3,0,0,0,2.302585092994046,0,Rain,1,0,1,2,48.0,43.0,86.0,29.69,12.0,0.01
0.356,4,0,1,0,1.0986122886681098,0,Rain,1,1,17,2,57.0,57.0,93.0,29.49,16.0,0.0
0.6779999999999999,6,0,0,0,0.6931471805599453,0,Snow,2,5,4,2,25.0,10.0,81.0,29.71,22.0,0.05
1.245,3,0,0,0,1.3862943611198906,1,Snow,2,3,15,2,33.0,22.0,70.0,29.92,17.0,0.0
0.628,7,0,0,0,2.302585092994046,1,Cloudy,1,3,13,2,50.0,50.0,77.0,30.11,12.0,0.0
0.6409999999999999,8,0,0,0,2.302585092994046,0,Fair,2,2,4,2,34.0,34.0,89.0,30.28,0.0,0.0
0.0579999999999999,6,0,1,0,2.302585092994046,1,Cloudy,2,2,10,2,45.0,45.0,68.0,30.37,0.0,0.0
0.012,3,0,0,0,1.9459101490553132,0,Wintry Mix,2,6,20,2,31.0,17.0,79.0,29.78,28.0,0.03
0.606,4,0,1,0,2.302585092994046,1,Fair,2,4,12,2,48.0,48.0,93.0,30.13,0.0,0.0
0.362,6,0,0,0,2.302585092994046,1,Cloudy,1,5,8,2,42.0,34.0,85.0,29.91,16.0,0.0
0.124,1,0,0,0,1.0986122886681098,1,Wintry Mix,2,6,11,2,30.0,20.0,85.0,29.93,13.0,0.02
0.519,1,0,0,0,2.302585092994046,0,Cloudy,2,2,20,2,41.0,38.0,65.0,30.15,5.0,0.0
0.033,7,0,0,0,2.302585092994046,0,Rain,2,2,2,2,41.0,32.0,82.0,29.8,17.0,0.0
0.2189999999999999,1,1,0,0,2.302585092994046,0,Cloudy,2,0,2,2,41.0,41.0,76.0,30.06,0.0,0.0
0.171,6,1,0,0,2.302585092994046,0,Rain,1,5,21,2,52.0,52.0,80.0,29.75,14.0,0.05
0.006,0,1,0,0,2.0794415416798357,1,Cloudy,1,3,13,2,46.0,46.0,83.0,29.97,0.0,0.0
3.741,2,0,0,0,2.302585092994046,0,Fair,1,5,0,2,30.0,30.0,92.0,29.88,0.0,0.0
0.04,7,0,0,0,2.302585092994046,0,Fair,1,4,20,2,41.0,41.0,65.0,30.02,0.0,0.0
8.62,3,0,0,0,1.3862943611198906,1,Snow,2,3,15,2,33.0,22.0,70.0,29.92,17.0,0.0
0.24,0,0,0,0,2.302585092994046,0,Cloudy,2,1,19,2,42.0,39.0,79.0,30.21,5.0,0.0
0.999,1,0,0,0,2.302585092994046,1,Cloudy,1,5,13,2,46.0,40.0,79.0,29.91,14.0,0.0
0.408,0,0,1,0,2.302585092994046,0,Cloudy,1,2,16,2,51.0,51.0,54.0,30.47,0.0,0.0
0.2339999999999999,5,0,0,0,2.302585092994046,1,Cloudy,2,4,17,2,44.0,36.0,73.0,30.09,17.0,0.0
0.482,6,0,1,0,2.302585092994046,0,Cloudy,1,5,4,2,50.0,50.0,77.0,29.94,15.0,0.0
0.0279999999999999,5,1,0,0,2.302585092994046,0,Rain,1,6,21,2,48.0,43.0,86.0,29.88,12.0,0.0
5.55,2,0,0,0,1.3862943611198906,1,Rain,2,0,12,2,50.0,50.0,96.0,30.02,16.0,0.01
0.591,6,0,1,0,2.302585092994046,0,Cloudy,1,5,3,4,42.0,36.0,89.0,29.9,10.0,0.0
0.562,0,0,0,0,1.9459101490553132,0,Snow,2,3,18,2,32.0,18.0,64.0,29.9,28.0,0.0
0.481,1,0,0,0,2.302585092994046,0,Cloudy,1,3,22,2,49.0,41.0,64.0,29.96,25.0,0.0
0.379,0,0,1,0,2.302585092994046,0,Cloudy,2,3,21,2,38.0,31.0,89.0,30.08,9.0,0.0
0.345,0,0,1,0,2.1972245773362196,0,Fair,1,4,18,2,47.0,47.0,93.0,30.42,0.0,0.0
0.263,1,0,0,0,2.1972245773362196,1,Cloudy,2,5,8,2,42.0,42.0,89.0,30.31,0.0,0.0
0.368,6,0,0,0,2.302585092994046,0,Cloudy,2,5,18,2,47.0,44.0,61.0,30.42,7.0,0.0
0.591,6,0,0,0,2.302585092994046,0,Fair,2,1,21,2,36.0,36.0,67.0,30.14,3.0,0.0
1.198,5,0,0,0,2.0794415416798357,1,Rain,2,3,12,2,38.0,28.0,79.0,30.06,20.0,0.01
0.545,3,0,0,0,2.302585092994046,0,Rain,1,4,20,2,45.0,45.0,80.0,29.82,0.0,0.03
0.011,1,1,0,0,2.302585092994046,0,Cloudy,1,0,22,2,37.0,32.0,89.0,29.85,7.0,0.0
0.126,1,0,0,0,2.1972245773362196,1,Snow,2,5,13,2,29.0,18.0,72.0,29.92,14.0,0.0
0.377,6,0,0,0,2.302585092994046,1,Cloudy,2,0,10,2,34.0,26.0,89.0,29.71,10.0,0.0
0.245,6,0,1,0,2.302585092994046,1,Fair,2,2,15,2,47.0,45.0,66.0,30.28,5.0,0.0
0.181,7,0,0,0,2.302585092994046,0,Cloudy,2,0,19,2,50.0,50.0,80.0,29.72,16.0,0.01
0.306,6,0,0,0,2.1972245773362196,0,Rain,1,2,21,2,46.0,42.0,96.0,30.09,7.0,0.03
0.091,0,0,0,0,1.0986122886681098,1,Wintry Mix,2,6,13,2,31.0,20.0,82.0,29.91,15.0,0.01
0.642,6,0,1,0,2.302585092994046,1,Cloudy,2,0,14,2,46.0,46.0,46.0,30.06,0.0,0.0
0.092,6,0,0,0,2.302585092994046,0,Cloudy,1,5,0,2,47.0,44.0,86.0,30.4,6.0,0.0
0.899,1,0,0,0,0.6931471805599453,1,Wintry Mix,1,1,15,2,36.0,24.0,82.0,29.46,24.0,0.01
0.682,6,0,0,0,2.302585092994046,0,Cloudy,1,4,22,2,46.0,46.0,93.0,30.42,0.0,0.0
12.497,4,1,0,0,2.302585092994046,1,Cloudy,1,2,8,2,47.0,47.0,74.0,30.37,0.0,0.0
1.055,1,0,0,0,2.1972245773362196,0,Rain,1,6,17,2,49.0,45.0,86.0,29.89,8.0,0.01
0.004,6,1,0,0,2.1972245773362196,0,Snow,2,5,21,2,29.0,18.0,75.0,30.03,14.0,0.0
0.5670000000000001,3,0,0,0,1.9459101490553132,0,Wintry Mix,2,6,20,2,31.0,17.0,79.0,29.78,28.0,0.03
1.976,4,0,1,0,2.302585092994046,1,Rain,2,6,9,2,47.0,40.0,74.0,30.44,16.0,0.0
0.299,1,0,1,0,2.1972245773362196,1,Cloudy,1,1,16,2,59.0,59.0,83.0,29.73,16.0,0.02
0.033,6,0,0,0,1.791759469228055,0,Wintry Mix,2,0,3,2,30.0,18.0,85.0,29.64,20.0,0.0
0.591,6,0,0,0,2.302585092994046,0,Cloudy,1,2,17,2,51.0,51.0,54.0,30.47,0.0,0.0
0.68,4,0,0,0,2.302585092994046,0,Fair,1,0,0,2,44.0,40.0,73.0,30.18,7.0,0.0
0.015,6,0,1,0,2.302585092994046,1,Cloudy,2,5,8,2,44.0,38.0,76.0,30.19,13.0,0.0
0.184,6,0,0,0,2.302585092994046,0,Cloudy,1,5,20,2,42.0,42.0,73.0,30.06,0.0,0.0
0.584,5,0,0,0,2.302585092994046,1,Cloudy,2,2,10,2,45.0,45.0,68.0,30.37,0.0,0.0
0.397,6,0,0,0,1.0986122886681098,0,Snow,2,4,23,2,25.0,10.0,81.0,29.78,24.0,0.01
0.0069999999999999,9,1,0,0,2.302585092994046,0,Cloudy,1,1,6,2,35.0,35.0,89.0,30.48,0.0,0.0
0.3229999999999999,6,0,0,0,2.302585092994046,0,Cloudy,2,2,17,2,44.0,44.0,63.0,30.32,3.0,0.0
0.0139999999999999,0,1,0,0,2.302585092994046,0,Rain,1,2,1,2,54.0,54.0,72.0,29.83,32.0,0.03
0.513,1,0,0,0,2.0794415416798357,0,Cloudy,1,3,23,2,42.0,42.0,92.0,29.8,0.0,0.0
0.292,1,0,0,0,2.302585092994046,0,Rain,1,1,21,2,39.0,29.0,76.0,29.39,20.0,0.0
0.049,0,0,0,0,2.302585092994046,0,Cloudy,2,2,3,2,33.0,33.0,82.0,30.15,0.0,0.0
0.8859999999999999,2,0,0,0,2.302585092994046,0,Cloudy,1,5,20,2,44.0,37.0,65.0,30.11,16.0,0.0
0.345,0,0,1,0,2.302585092994046,0,Cloudy,1,2,22,2,43.0,43.0,89.0,30.45,0.0,0.0
0.419,0,0,1,0,2.302585092994046,0,Rain,1,0,7,2,45.0,37.0,74.0,30.15,18.0,0.0
0.335,6,0,1,0,2.302585092994046,0,Cloudy,2,0,23,2,43.0,39.0,76.0,30.39,7.0,0.0
0.417,6,0,1,0,1.791759469228055,0,Wintry Mix,2,6,20,2,32.0,22.0,85.0,29.79,15.0,0.05
0.245,6,0,1,0,2.302585092994046,1,Fair,2,2,15,2,47.0,45.0,66.0,30.28,5.0,0.0
0.551,9,0,1,0,1.6094379124341003,0,Rain,1,3,1,2,43.0,43.0,82.0,30.08,0.0,0.02
1.064,6,0,0,0,2.302585092994046,1,Cloudy,2,4,8,2,44.0,37.0,71.0,30.1,15.0,0.0
0.015,3,1,0,0,2.302585092994046,1,Fair,1,4,16,2,48.0,43.0,52.0,29.95,12.0,0.0
3.26,4,0,0,0,2.1972245773362196,1,Rain,2,0,14,2,50.0,50.0,93.0,29.47,13.0,0.02
1.527,4,0,1,0,2.302585092994046,0,Cloudy,1,1,18,2,49.0,43.0,61.0,29.94,15.0,0.0
0.107,1,0,0,0,2.1972245773362196,1,Snow,2,3,15,2,34.0,23.0,70.0,29.93,20.0,0.0
0.466,1,0,0,0,2.302585092994046,0,Fair,2,0,21,2,49.0,44.0,77.0,29.77,14.0,0.0
0.308,0,0,1,0,2.302585092994046,1,Cloudy,2,3,7,2,42.0,34.0,79.0,30.24,16.0,0.0
0.487,2,0,0,0,2.302585092994046,0,Rain,1,4,22,2,41.0,41.0,93.0,29.7,3.0,0.01
0.23,0,0,0,0,2.302585092994046,0,Cloudy,2,0,5,2,31.0,21.0,89.0,29.67,14.0,0.0
0.8420000000000001,9,0,0,0,1.6094379124341003,0,Rain,1,5,23,2,45.0,40.0,82.0,29.9,9.0,0.02
0.7709999999999999,9,0,0,0,2.302585092994046,0,Fair,1,0,17,2,47.0,44.0,66.0,30.44,7.0,0.0
2.246,5,0,0,0,2.302585092994046,0,Fair,1,0,20,2,38.0,38.0,93.0,30.47,0.0,0.0
0.035,9,0,0,0,2.302585092994046,0,Fair,2,1,19,2,36.0,36.0,67.0,30.13,0.0,0.0
0.154,9,0,0,0,2.302585092994046,0,Fair,1,2,19,2,46.0,46.0,71.0,30.44,3.0,0.0
0.574,9,0,0,0,0.6931471805599453,1,Fog,1,1,12,2,57.0,57.0,87.0,29.8,5.0,0.0
0.4589999999999999,2,0,0,0,2.302585092994046,1,Cloudy,2,0,14,2,,,,29.54,,0.0
0.121,1,0,0,0,2.302585092994046,0,Fair,1,4,19,2,41.0,41.0,65.0,30.02,0.0,0.0
0.176,6,0,0,0,1.6094379124341003,0,Wintry Mix,2,0,4,2,30.0,19.0,88.0,29.64,15.0,0.01
0.305,3,0,0,0,1.791759469228055,1,Rain,2,1,16,2,47.0,44.0,66.0,30.16,6.0,0.01
0.23,0,0,0,0,2.302585092994046,0,Cloudy,2,0,5,2,31.0,21.0,89.0,29.67,14.0,0.0
0.446,4,0,1,0,2.302585092994046,1,Rain,2,0,16,2,49.0,45.0,93.0,29.47,10.0,0.01
0.02,5,0,0,0,0.6931471805599453,0,Rain,2,6,18,2,31.0,19.0,85.0,29.84,17.0,0.02
0.503,5,0,0,0,2.302585092994046,0,Cloudy,1,1,0,2,37.0,32.0,89.0,29.83,6.0,0.0
0.584,5,0,0,0,1.9459101490553132,0,Snow,2,3,18,2,32.0,18.0,64.0,29.9,28.0,0.0
0.162,6,0,0,0,2.302585092994046,1,Rain,2,1,14,2,46.0,41.0,68.0,30.15,10.0,0.0
0.362,6,0,0,0,2.302585092994046,1,Cloudy,1,5,8,2,42.0,34.0,85.0,29.91,16.0,0.0
1.028,2,0,0,0,2.302585092994046,0,Rain,1,4,23,2,48.0,42.0,83.0,29.96,14.0,0.0
0.19,2,0,0,0,2.302585092994046,1,Cloudy,1,5,8,2,43.0,34.0,80.0,29.92,20.0,0.0
2.459,1,0,1,0,2.302585092994046,1,Cloudy,2,3,10,2,42.0,37.0,62.0,30.13,9.0,0.0
0.011,4,0,0,0,2.302585092994046,1,Cloudy,2,2,13,2,45.0,41.0,65.0,30.35,7.0,0.0
1.636,5,0,0,0,2.302585092994046,0,Cloudy,1,2,22,2,44.0,44.0,79.0,30.1,3.0,0.0
0.171,6,0,1,0,2.302585092994046,0,Cloudy,2,1,6,2,41.0,41.0,82.0,30.08,3.0,0.0
0.012,5,0,0,0,1.0986122886681098,0,Snow,2,5,7,2,25.0,9.0,78.0,29.78,25.0,0.0
0.295,4,0,0,0,2.302585092994046,1,Rain,2,0,15,2,49.0,45.0,90.0,29.69,9.0,0.05
0.271,1,1,1,0,1.0986122886681098,1,Rain,2,3,17,2,37.0,27.0,89.0,30.03,18.0,0.0
0.092,4,0,1,0,2.302585092994046,0,Fair,1,3,18,2,49.0,45.0,69.0,29.84,10.0,0.0
0.318,2,0,1,0,2.302585092994046,0,Rain,2,2,2,2,41.0,32.0,82.0,29.8,17.0,0.0
1.167,2,1,0,0,1.9459101490553132,0,Snow,2,3,18,2,32.0,19.0,69.0,29.9,24.0,0.0
1.011,0,0,1,0,2.0794415416798357,1,Wintry Mix,2,3,13,2,36.0,26.0,67.0,29.94,18.0,0.0
2.814,9,0,0,0,1.6094379124341003,0,Rain,1,5,23,2,45.0,40.0,82.0,29.9,9.0,0.02
0.465,2,0,0,0,2.302585092994046,1,Cloudy,2,2,15,2,49.0,49.0,64.0,30.11,3.0,0.0
1.109,4,0,0,0,2.302585092994046,1,Cloudy,1,2,16,2,46.0,46.0,68.0,29.91,0.0,0.0
0.8640000000000001,0,0,0,0,2.302585092994046,0,Rain,1,6,5,2,44.0,42.0,93.0,30.41,5.0,0.0
3.138,3,0,0,0,2.302585092994046,0,Cloudy,1,3,0,2,46.0,46.0,96.0,30.19,3.0,0.0
0.314,0,0,0,0,2.302585092994046,0,Cloudy,2,0,5,2,31.0,21.0,89.0,29.67,14.0,0.0
0.024,1,0,0,0,1.0986122886681098,1,Wintry Mix,2,6,10,2,29.0,18.0,82.0,29.95,15.0,0.01
0.72,6,0,1,0,2.302585092994046,1,Cloudy,2,0,14,2,46.0,46.0,46.0,30.06,0.0,0.0
0.004,6,1,0,0,2.302585092994046,1,Cloudy,1,4,14,2,50.0,50.0,83.0,30.39,0.0,0.0
0.217,7,0,0,0,2.302585092994046,1,Cloudy,2,6,16,2,51.0,51.0,74.0,30.45,18.0,0.0
0.24,7,0,1,0,1.6094379124341003,1,Rain,1,2,16,2,48.0,44.0,93.0,29.96,8.0,0.15
0.026,5,1,0,0,2.302585092994046,1,Fair,2,2,16,2,47.0,45.0,66.0,30.28,5.0,0.0
0.356,1,0,0,0,1.0986122886681098,0,Snow,2,4,21,2,25.0,10.0,81.0,29.86,24.0,0.05
0.1009999999999999,1,0,0,0,2.302585092994046,0,Fair,1,0,20,2,41.0,41.0,82.0,30.48,0.0,0.0
0.755,9,0,0,0,2.0794415416798357,0,Rain,1,0,3,2,47.0,43.0,83.0,29.61,9.0,0.03
0.331,2,0,1,0,2.302585092994046,0,Fair,1,3,3,2,41.0,41.0,86.0,30.26,0.0,0.0
1.376,1,0,1,0,2.302585092994046,0,Cloudy,1,4,22,2,49.0,42.0,80.0,29.93,18.0,0.0
0.214,9,0,1,0,2.302585092994046,0,Cloudy,2,2,23,2,40.0,40.0,68.0,30.13,0.0,0.0
0.415,5,0,0,0,1.0986122886681098,1,Wintry Mix,2,6,12,2,30.0,20.0,85.0,29.93,13.0,0.02
0.099,6,0,0,0,2.302585092994046,0,Cloudy,2,3,21,2,46.0,41.0,79.0,30.34,9.0,0.0
0.256,9,0,0,0,2.302585092994046,0,Fair,1,5,1,2,31.0,31.0,79.0,30.08,0.0,0.0
0.693,1,0,0,0,2.302585092994046,0,Cloudy,1,2,18,2,42.0,35.0,76.0,29.56,13.0,0.0
0.385,1,1,0,0,2.302585092994046,0,Cloudy,1,4,0,2,50.0,50.0,61.0,29.96,14.0,0.0
1.199,6,0,1,0,2.302585092994046,0,Rain,2,4,5,2,43.0,34.0,80.0,30.04,20.0,0.01
0.524,8,0,0,0,0.6931471805599453,1,Fog,2,4,8,2,28.0,19.0,75.0,30.01,9.0,0.02
0.308,6,0,0,0,2.0794415416798357,1,Rain,2,0,14,2,51.0,51.0,86.0,30.22,12.0,0.03
0.011,1,1,0,0,2.302585092994046,0,Cloudy,1,0,22,2,37.0,32.0,89.0,29.85,7.0,0.0
0.079,6,0,0,0,2.302585092994046,1,Cloudy,2,4,8,2,44.0,37.0,71.0,30.1,15.0,0.0
0.173,5,0,0,0,2.302585092994046,0,Cloudy,1,0,17,2,41.0,36.0,82.0,29.87,7.0,0.0
0.045,6,0,0,0,1.9459101490553132,0,Wintry Mix,2,6,22,2,31.0,18.0,85.0,29.75,21.0,0.05
0.618,6,0,0,0,2.302585092994046,0,Rain,2,0,17,2,48.0,45.0,89.0,29.69,7.0,0.04
0.406,2,0,0,0,1.6094379124341003,1,Cloudy,1,4,10,2,47.0,47.0,97.0,30.21,0.0,0.0
0.892,9,0,0,0,2.302585092994046,0,Cloudy,2,5,20,2,45.0,45.0,86.0,30.13,0.0,0.0
0.8959999999999999,9,0,0,0,2.302585092994046,1,Fair,1,3,15,2,54.0,54.0,47.0,30.33,5.0,0.0
0.392,2,0,1,0,2.302585092994046,0,Cloudy,2,1,17,2,42.0,38.0,79.0,30.18,7.0,0.0
0.152,1,0,0,0,2.302585092994046,0,Fair,1,5,3,2,32.0,32.0,82.0,30.1,0.0,0.0
1.054,6,0,0,0,2.302585092994046,1,Fair,2,2,16,2,47.0,45.0,66.0,30.28,5.0,0.0
0.639,1,0,1,0,2.302585092994046,0,Cloudy,2,1,22,2,35.0,35.0,67.0,30.15,0.0,0.0
0.296,6,0,0,0,2.302585092994046,1,Cloudy,2,2,15,2,48.0,48.0,61.0,30.34,3.0,0.0
0.264,6,0,0,0,1.9459101490553132,0,Snow,2,3,18,2,32.0,19.0,69.0,29.9,24.0,0.0
0.336,6,0,0,0,2.302585092994046,0,Cloudy,1,5,0,2,47.0,44.0,86.0,30.4,6.0,0.0
0.913,3,0,0,0,2.302585092994046,0,Rain,2,4,19,2,43.0,40.0,80.0,30.04,5.0,0.0
0.6970000000000001,0,0,0,0,2.302585092994046,0,Cloudy,2,4,19,2,44.0,39.0,79.0,30.06,10.0,0.0
0.173,4,0,1,0,2.302585092994046,0,Fair,2,4,21,2,39.0,39.0,93.0,30.11,0.0,0.0
0.6890000000000001,0,0,0,0,2.302585092994046,0,Rain,2,3,5,2,41.0,37.0,89.0,30.43,6.0,0.0
0.406,9,0,0,0,2.302585092994046,0,Fair,2,0,23,2,50.0,50.0,68.0,29.77,10.0,0.0
0.8170000000000001,1,0,0,0,2.302585092994046,0,Cloudy,2,4,20,2,48.0,48.0,77.0,30.32,3.0,0.0
0.262,6,1,0,0,2.302585092994046,1,Cloudy,1,4,13,4,51.0,51.0,68.0,30.27,8.0,0.0
0.034,5,0,0,0,2.302585092994046,0,Fair,1,1,0,2,36.0,36.0,89.0,30.49,0.0,0.0
0.055,5,0,0,0,2.302585092994046,1,Cloudy,1,2,16,2,51.0,51.0,54.0,30.47,0.0,0.0
0.053,5,1,0,0,2.302585092994046,0,Cloudy,1,3,0,2,41.0,41.0,89.0,30.43,3.0,0.0
0.7909999999999999,5,0,0,0,2.302585092994046,1,Fair,2,2,14,2,47.0,43.0,56.0,30.55,9.0,0.0
0.083,0,0,0,0,2.302585092994046,0,Fair,1,4,18,2,45.0,39.0,58.0,29.97,13.0,0.0
1.605,1,0,0,0,1.9459101490553132,1,Snow,2,3,15,2,33.0,21.0,70.0,29.92,23.0,0.0
0.122,1,0,0,0,2.302585092994046,0,Fair,1,1,3,2,45.0,43.0,76.0,30.14,5.0,0.0
0.921,6,0,0,0,2.302585092994046,0,Rain,2,4,5,2,43.0,34.0,80.0,30.04,20.0,0.01
0.999,0,0,0,0,2.302585092994046,1,Cloudy,2,5,13,2,51.0,51.0,43.0,30.29,8.0,0.0
0.0139999999999999,6,1,0,0,1.9459101490553132,1,Rain,1,1,15,2,58.0,58.0,87.0,29.76,10.0,0.02
1.967,1,0,1,0,2.302585092994046,0,Cloudy,1,6,20,2,44.0,39.0,79.0,30.23,9.0,0.0
1.127,1,0,0,0,2.302585092994046,1,Cloudy,1,0,15,2,43.0,43.0,71.0,29.86,3.0,0.0
1.456,1,0,1,0,2.302585092994046,0,Cloudy,2,3,20,2,47.0,43.0,77.0,30.35,8.0,0.0
0.121,2,1,0,0,2.302585092994046,1,Cloudy,2,4,16,2,51.0,51.0,86.0,30.09,3.0,0.0
0.716,6,0,0,0,2.302585092994046,1,Cloudy,1,3,14,2,54.0,54.0,47.0,30.33,8.0,0.0
0.05,6,0,1,0,2.302585092994046,0,Cloudy,1,5,1,2,47.0,47.0,90.0,30.4,0.0,0.0
0.513,5,0,1,0,1.0986122886681098,1,Wintry Mix,2,6,15,2,32.0,21.0,75.0,29.85,17.0,0.0
0.087,9,0,0,0,2.302585092994046,0,Cloudy,2,0,20,2,50.0,50.0,71.0,29.74,7.0,0.0
0.025,9,0,0,0,2.302585092994046,0,Cloudy,2,0,19,2,41.0,41.0,82.0,29.75,0.0,0.0
0.21,6,0,0,0,2.302585092994046,0,Fair,2,0,21,2,44.0,42.0,73.0,30.34,5.0,0.0
0.188,6,0,0,0,2.302585092994046,0,Cloudy,1,5,0,2,47.0,44.0,86.0,30.4,6.0,0.0
0.093,2,0,0,0,1.6094379124341003,1,Cloudy,2,4,12,2,51.0,51.0,86.0,30.09,3.0,0.0
0.95,0,0,0,0,2.302585092994046,1,Cloudy,1,1,15,2,51.0,51.0,54.0,30.32,6.0,0.0
0.03,3,1,0,0,2.302585092994046,1,Cloudy,2,1,12,2,49.0,47.0,61.0,30.14,6.0,0.0
0.6629999999999999,2,0,1,0,2.302585092994046,0,Cloudy,1,4,20,2,44.0,42.0,100.0,30.22,5.0,0.0
0.512,0,1,0,0,2.302585092994046,1,Fair,1,4,14,2,50.0,50.0,46.0,29.96,15.0,0.0
0.055,6,0,0,0,2.302585092994046,0,Cloudy,2,4,17,2,50.0,50.0,83.0,30.31,6.0,0.0
0.094,6,0,0,0,1.0986122886681098,0,Wintry Mix,2,0,1,2,31.0,18.0,85.0,29.66,23.0,0.02
